39.900744, -15.215311 
34.961538, -33.875598 
59.546599, -18.086124 
92.136223, -39.330144 
42.555911, -1.435407 
54.263217, -44.784689 
51.160365, -52.248804 
94.802784, -46.507177 
6.893617, -41.339713 
31.680000, -3.732057 
35.047619, -41.052632 
42.529118, -16.363636 
33.340271, -39.904306 
14.388489, 2.870813 
20.212972, -34.449761 
43.480041, -38.755981 
86.265876, -19.521531 
40.337349, -48.516746 
35.900277, -30.143541 
10.055866, -55.119617 
2.331606, -51.961722 
8.633094, -2.870813 
17.043189, -16.076555 
12.949640, 2.583732 
35.740072, -63.732057 
40.480687, -21.531100 
41.760000, -4.019139 
63.254717, -47.368421 
28.800000, -33.014354 
15.923677, -22.966507 
75.658915, -22.105263 
24.269663, -5.741627 
15.418994, -31.004785 
38.076923, -4.880383 
26.865672, -45.933014 
9.695917, -23.253589 
15.542169, -37.320574 
69.099526, -47.655502 
64.623201, -19.521531 
72.000000, -57.129187 
3.756019, -5.741627 
86.336283, -25.550239 
52.659574, -53.110048 
27.512195, -60.574163 
2.432432, -34.162679 
6.613419, 1.722488 
20.836013, -6.602871 
41.598610, -23.253589 
48.607595, -18.947368 
60.815534, -65.741627 
31.703704, -14.066986 
13.556485, -17.511962 
6.884139, -44.784689 
80.343348, -41.913876 
46.715064, -28.421053 
7.763578, -2.009569 
89.343066, -28.995215 
72.803970, -49.952153 
51.608392, -46.794258 
26.453674, -1.435407 
79.109390, -34.449761 
53.922967, -55.980861 
11.232000, -3.732057 
22.350333, -43.923445 
59.494098, -61.722488 
22.022472, -50.239234 
69.257143, -33.014354 
3.508772, -35.023923 
5.198556, -63.732057 
82.258065, -26.985646 
29.139966, -61.722488 
48.072838, -58.277512 
80.502513, -50.526316 
50.116009, -46.507177 
83.827265, -19.521531 
79.894320, -52.822967 
4.837626, -44.497608 
81.088139, -42.775120 
30.793157, -59.138756 
26.904955, -10.622010 
27.434378, -19.521531 
67.061812, -19.521531 
24.391837, -12.057416 
79.625117, -31.578947 
57.988827, -31.004785 
46.916525, -20.382775 
44.341463, -49.090909 
76.089385, -31.004785 
18.158527, 4.593301 
51.344262, -13.205742 
79.757208, -58.277512 
66.368715, -55.119617 
32.783505, -62.296651 
59.527559, -52.535885 
1.638847, -58.277512 
23.496503, -46.794258 
15.517241, -56.267943 
29.589041, -21.244019 
53.082040, -43.923445 
20.299559, -24.976077 
37.230500, -24.401914 
40.090909, -45.358852 
18.837209, -16.076555 
7.718224, -58.564593 
63.767573, -31.578947 
67.028360, -49.665072 
86.867749, -46.507177 
52.195526, -15.502392 
39.550173, -22.679426 
37.340426, -53.110048 
47.332491, -50.813397 
7.979140, -52.248804 
34.954628, -28.421053 
19.662363, -36.459330 
23.820225, -50.239234 
39.533528, -34.736842 
33.257143, -33.014354 
83.324808, -51.387560 
7.476038, -1.148325 
65.078370, -40.191388 
2.647059, -49.377990 
41.372706, 0.574163 
53.983130, -31.578947 
89.150943, -47.368421 
4.070352, -50.526316 
6.995516, -57.703349 
97.784522, -58.277512 
34.589128, -50.813397 
79.083558, -53.684211 
38.139535, -22.105263 
11.214058, 1.435407 
11.985203, -49.665072 
84.616999, -40.478469 
6.959578, -24.688995 
6.645265, -6.028708 
23.578275, 2.296651 
47.290640, -13.492823 
30.999188, -10.622010 
42.815534, -9.473684 
9.488818, -1.148325 
30.191693, -1.148325 
30.742219, -0.574163 
0.288462, -4.880383 
66.923077, -41.626794 
33.696000, -3.444976 
39.691290, -43.636364 
47.893570, -43.923445 
52.733564, -46.220096 
35.801105, -64.306220 
12.258065, -26.985646 
60.472441, -52.535885 
54.583699, -24.401914 
26.666667, -30.430622 
58.961938, -46.220096 
29.228296, -6.602871 
11.578947, -35.023923 
29.975981, 4.593301 
39.452055, -45.645933 
71.418685, -46.220096 
89.032258, -26.985646 
94.114889, -47.081340 
20.990415, 1.148325 
47.071823, -29.856459 
45.051665, -45.933014 
48.195918, -12.057416 
38.682842, -62.583732 
16.402878, 2.583732 
53.662692, -20.382775 
28.317992, -17.511962 
76.005706, -55.980861 
44.820431, 0.574163 
23.291139, -55.406699 
25.591054, 2.296651 
24.852792, -38.181818 
70.327869, -54.258373 
10.012642, -50.813397 
5.787781, -6.889952 
21.247892, -61.722488 
74.747116, -25.837321 
50.818966, -42.200957 
42.912000, 4.019139 
28.306452, -37.607656 
22.158273, -3.157895 
25.037594, -64.880383 
16.071429, -63.444976 
23.384615, -20.956938 
39.183673, -34.736842 
13.265565, -51.100478 
29.163763, -23.540670 
62.479339, -29.569378 
69.557022, -32.153110 
57.879859, -63.157895 
28.555241, -55.693780 
38.181818, -46.794258 
29.064748, 2.870813 
35.008104, -9.760766 
65.423077, -33.875598 
27.958367, 4.306220 
52.409012, -62.583732 
78.437821, -39.043062 
34.285714, -27.272727 
7.488000, -4.019139 
2.787996, -34.449761 
3.676880, -30.717703 
9.799840, -4.593301 
97.152318, -61.148325 
54.303461, -25.837321 
32.635514, -31.291866 
18.100559, -55.119617 
17.737226, -28.995215 
62.755389, -31.578947 
7.769784, -39.043062 
16.535433, -52.535885 
42.352941, -49.377990 
57.958506, -15.789474 
21.346154, -5.167464 
27.007183, -0.287081 
16.737109, -19.234450 
74.251902, -19.234450 
79.117387, -25.263158 
7.476038, -2.009569 
58.775510, -25.837321 
6.376812, -60.287081 
29.399520, 4.306220 
46.128134, -30.717703 
26.259542, -19.808612 
70.134048, -26.698565 
46.110057, -32.727273 
70.095238, -41.052632 
62.385321, -38.468900 
85.788901, -42.775120 
62.849162, -55.119617 
27.014682, -11.770335 
49.944134, -31.004785 
42.112104, -10.622010 
22.080000, -26.124402 
25.899281, 3.157895 
43.200000, -3.444976 
74.863636, -45.358852 
70.714286, -20.095694 
84.639498, -40.191388 
29.769231, -33.875598 
56.534296, -63.732057 
2.057143, -33.014354 
31.557093, -46.220096 
44.568690, -0.861244 
26.851691, -22.966507 
37.440000, 3.732057 
25.222930, -28.708134 
21.888000, -3.444976 
74.307257, -32.153110 
58.633975, -62.870813 
21.025030, -47.942584 
32.760000, -37.033493 
79.266055, -38.468900 
54.578867, -58.564593 
15.173867, -40.765550 
46.498781, -10.622010 
66.642468, -28.421053 
71.320755, -53.684211 
53.487882, -40.765550 
74.895978, -54.832536 
11.699164, -30.717703 
30.508475, -8.612440 
17.082601, -24.688995 
34.160584, -56.842105 
56.842105, -39.330144 
88.088979, -37.894737 
38.937381, -32.727273 
18.333333, -58.851675 
21.411290, -37.607656 
76.804511, -31.866029 
40.267112, -61.435407 
70.890411, -21.244019 
16.173045, -16.363636 
4.608000, 3.732057 
84.274809, -19.808612 
7.575480, -29.282297 
91.525424, -52.248804 
32.109129, -40.478469 
43.012048, -37.320574 
33.073171, -10.909091 
62.491694, -16.076555 
13.939981, -34.449761 
19.083558, -27.272727 
88.029197, -28.995215 
70.362258, -18.660287 
53.481153, -43.923445 
38.911129, -4.593301 
29.844560, -39.617225 
32.000000, -41.052632 
57.525773, -62.296651 
50.712531, -12.918660 
17.560976, -60.574163 
86.909871, -41.913876 
41.472000, 4.019139 
18.385502, -14.354067 
22.841823, -26.698565 
35.384615, -20.956938 
82.096317, -55.693780 
32.576177, -30.143541 
28.928571, -63.444976 
39.728945, -34.449761 
73.676471, -49.377990 
14.487805, -49.090909 
78.402904, -28.421053 
33.569132, -6.602871 
64.080605, -18.086124 
34.751640, -31.578947 
91.819596, -59.138756 
55.964719, -43.636364 
77.700283, -32.153110 
44.675741, -4.306220 
9.408528, -54.545455 
13.407821, -64.593301 
26.538462, -41.626794 
36.455696, -55.406699 
61.565217, -56.555024 
80.637301, -31.578947 
9.511609, -4.593301 
88.560000, -37.033493 
41.097345, -25.550239 
45.000000, -59.712919 
30.095238, -41.052632 
19.265176, 2.009569 
80.102302, -51.387560 
42.768166, -46.220096 
27.338129, 2.583732 
8.742411, -22.966507 
36.036400, -37.894737 
17.840708, -25.550239 
32.256000, -4.019139 
57.458128, -35.885167 
29.477352, -23.540670 
78.125771, -49.665072 
4.326923, -4.880383 
20.377358, -53.684211 
19.115044, -50.813397 
11.756399, -25.263158 
16.379477, -34.449761 
58.110236, -52.535885 
52.923077, -20.956938 
29.157979, -5.454545 
86.064140, -34.736842 
17.318321, -38.755981 
42.946357, -4.306220 
59.851852, -14.066986 
92.477064, -38.468900 
58.075802, -34.736842 
45.706134, -55.980861 
4.333333, -30.430622 
41.549637, -8.612440 
72.750978, -52.248804 
5.901639, -64.019139 
74.310494, -22.966507 
91.661808, -34.736842 
45.965665, -41.913876 
44.885496, -19.808612 
2.548028, -37.894737 
39.678198, -7.177033 
41.797753, -50.239234 
51.810585, -30.717703 
39.803440, -12.918660 
